model,reasoning_type,complexity,run,question_id,is_correct,score,tokens
claude_3_7_sonnet_20250219,hierarchical,3,2,q_724762,True,1.0,1065.0
claude_3_7_sonnet_20250219,hierarchical,3,2,q_858963,False,0.0,1089.0
claude_3_7_sonnet_20250219,hierarchical,3,2,q_133184,True,1.0,1052.0
claude_3_7_sonnet_20250219,hierarchical,3,2,q_200928,False,0.0,1111.0
claude_3_7_sonnet_20250219,hierarchical,3,3,q_695563,True,1.0,1109.0
claude_3_7_sonnet_20250219,hierarchical,3,3,q_205518,True,1.0,1085.0
claude_3_7_sonnet_20250219,hierarchical,3,3,q_607324,True,1.0,1074.0
claude_3_7_sonnet_20250219,hierarchical,3,3,q_820824,True,1.0,1049.0
claude_3_7_sonnet_20250219,hierarchical,3,3,q_548586,True,1.0,1067.0
claude_3_7_sonnet_20250219,hierarchical,3,3,q_715046,True,1.0,1073.0
claude_3_7_sonnet_20250219,hierarchical,3,3,q_835301,True,1.0,1064.0
claude_3_7_sonnet_20250219,hierarchical,3,3,q_937062,False,0.0,1178.0
claude_3_7_sonnet_20250219,hierarchical,3,3,q_216158,False,0.0,1167.0
claude_3_7_sonnet_20250219,hierarchical,3,3,q_954521,False,0.0,1179.0
claude_3_7_sonnet_20250219,hierarchical,1,1,q_424489,True,1.0,456.0
claude_3_7_sonnet_20250219,hierarchical,1,1,q_612845,True,1.0,540.0
claude_3_7_sonnet_20250219,hierarchical,1,2,q_864609,True,1.0,490.0
claude_3_7_sonnet_20250219,hierarchical,1,2,q_232668,True,1.0,473.0
claude_3_7_sonnet_20250219,hierarchical,1,2,q_190768,True,1.0,504.0
claude_3_7_sonnet_20250219,hierarchical,1,2,q_756368,True,1.0,498.0
claude_3_7_sonnet_20250219,hierarchical,1,2,q_751175,True,1.0,542.0
claude_3_7_sonnet_20250219,hierarchical,1,2,q_561902,True,1.0,566.0
claude_3_7_sonnet_20250219,hierarchical,1,2,q_735939,True,1.0,496.0
claude_3_7_sonnet_20250219,hierarchical,1,2,q_693014,True,1.0,505.0
claude_3_7_sonnet_20250219,hierarchical,1,3,q_308078,True,1.0,480.0
claude_3_7_sonnet_20250219,hierarchical,1,3,q_575625,True,1.0,454.0
claude_3_7_sonnet_20250219,hierarchical,1,3,q_511813,True,1.0,480.0
claude_3_7_sonnet_20250219,hierarchical,1,3,q_472113,True,1.0,463.0
claude_3_7_sonnet_20250219,hierarchical,1,3,q_448805,True,1.0,480.0
claude_3_7_sonnet_20250219,hierarchical,1,3,q_673386,True,1.0,499.0
claude_3_7_sonnet_20250219,hierarchical,4,1,q_269301,True,1.0,1824.0
claude_3_7_sonnet_20250219,hierarchical,4,1,q_143627,True,1.0,1897.0
claude_3_7_sonnet_20250219,hierarchical,4,1,q_629457,True,1.0,1902.0
claude_3_7_sonnet_20250219,hierarchical,4,1,q_472333,True,1.0,1957.0
claude_3_7_sonnet_20250219,hierarchical,4,1,q_587640,True,1.0,1839.0
claude_3_7_sonnet_20250219,hierarchical,4,1,q_910720,True,1.0,1899.0
claude_3_7_sonnet_20250219,hierarchical,4,1,q_114328,True,1.0,1910.0
claude_3_7_sonnet_20250219,hierarchical,4,1,q_789186,False,0.0,1892.0
claude_3_7_sonnet_20250219,hierarchical,4,1,q_941734,True,1.0,2000.0
claude_3_7_sonnet_20250219,hierarchical,4,1,q_370991,False,0.0,1951.0
claude_3_7_sonnet_20250219,hierarchical,4,2,q_811784,True,1.0,2014.0
claude_3_7_sonnet_20250219,hierarchical,4,2,q_157858,True,1.0,1996.0
claude_3_7_sonnet_20250219,hierarchical,4,2,q_177961,True,1.0,2034.0
claude_3_7_sonnet_20250219,hierarchical,4,2,q_166068,True,1.0,1971.0
claude_3_7_sonnet_20250219,hierarchical,4,2,q_983532,True,1.0,2006.0
claude_3_7_sonnet_20250219,hierarchical,4,2,q_738154,True,1.0,1969.0
claude_3_7_sonnet_20250219,hierarchical,4,2,q_868670,False,0.0,2001.0
claude_3_7_sonnet_20250219,hierarchical,4,2,q_788226,True,1.0,2016.0
claude_3_7_sonnet_20250219,hierarchical,4,2,q_289826,True,1.0,2023.0
claude_3_7_sonnet_20250219,hierarchical,4,2,q_493004,True,1.0,2051.0
claude_3_7_sonnet_20250219,hierarchical,4,3,q_898760,True,1.0,1960.0
claude_3_7_sonnet_20250219,hierarchical,4,3,q_112425,True,1.0,1983.0
claude_3_7_sonnet_20250219,hierarchical,4,3,q_497258,True,1.0,1992.0
claude_3_7_sonnet_20250219,hierarchical,4,3,q_573717,True,1.0,1955.0
claude_3_7_sonnet_20250219,hierarchical,4,3,q_589161,True,1.0,1996.0
claude_3_7_sonnet_20250219,hierarchical,4,3,q_962387,True,1.0,2002.0
claude_3_7_sonnet_20250219,hierarchical,4,3,q_676972,True,1.0,2002.0
claude_3_7_sonnet_20250219,hierarchical,4,3,q_895813,True,1.0,2049.0
claude_3_7_sonnet_20250219,hierarchical,4,3,q_144790,False,0.0,2047.0
claude_3_7_sonnet_20250219,hierarchical,4,3,q_762982,False,0.0,2130.0
claude_3_7_sonnet_20250219,temporal,2,1,q_110981,True,1.0,839.0
claude_3_7_sonnet_20250219,temporal,2,1,q_723108,True,1.0,908.0
claude_3_7_sonnet_20250219,temporal,2,1,q_605459,False,0.0,812.0
claude_3_7_sonnet_20250219,temporal,2,1,q_673027,False,0.0,987.0
claude_3_7_sonnet_20250219,temporal,2,1,q_272731,True,1.0,897.0
claude_3_7_sonnet_20250219,temporal,2,1,q_455497,True,1.0,934.0
claude_3_7_sonnet_20250219,temporal,2,1,q_802957,False,0.0,1195.0
claude_3_7_sonnet_20250219,temporal,2,1,q_864552,False,0.0,1012.0
claude_3_7_sonnet_20250219,temporal,2,1,q_341223,True,1.0,977.0
claude_3_7_sonnet_20250219,temporal,2,1,q_248549,False,0.0,982.0
claude_3_7_sonnet_20250219,temporal,2,2,q_367863,True,1.0,747.0
claude_3_7_sonnet_20250219,temporal,2,2,q_152795,True,1.0,742.0
claude_3_7_sonnet_20250219,temporal,2,2,q_818838,True,1.0,793.0
claude_3_7_sonnet_20250219,temporal,2,2,q_191706,True,1.0,852.0
claude_3_7_sonnet_20250219,temporal,2,2,q_808189,True,1.0,1049.0
claude_3_7_sonnet_20250219,temporal,2,2,q_208237,True,1.0,810.0
claude_3_7_sonnet_20250219,temporal,2,2,q_236344,True,1.0,810.0
claude_3_7_sonnet_20250219,temporal,2,2,q_792135,True,1.0,838.0
claude_3_7_sonnet_20250219,temporal,2,2,q_244619,True,1.0,811.0
claude_3_7_sonnet_20250219,temporal,2,2,q_357629,True,1.0,1081.0
claude_3_7_sonnet_20250219,temporal,2,3,q_358254,True,1.0,913.0
claude_3_7_sonnet_20250219,temporal,2,3,q_557594,False,0.0,1292.0
claude_3_7_sonnet_20250219,temporal,2,3,q_675453,True,1.0,990.0
claude_3_7_sonnet_20250219,temporal,2,3,q_118947,True,1.0,1166.0
claude_3_7_sonnet_20250219,temporal,2,3,q_694498,True,1.0,1185.0
claude_3_7_sonnet_20250219,temporal,2,3,q_363444,True,1.0,1389.0
claude_3_7_sonnet_20250219,temporal,2,3,q_589852,True,1.0,1430.0
claude_3_7_sonnet_20250219,temporal,2,3,q_169346,True,1.0,1242.0
claude_3_7_sonnet_20250219,temporal,2,3,q_281602,True,1.0,1328.0
claude_3_7_sonnet_20250219,temporal,2,3,q_575668,True,1.0,1607.0
claude_3_7_sonnet_20250219,temporal,3,1,q_856132,True,1.0,824.0
claude_3_7_sonnet_20250219,temporal,3,1,q_675648,True,1.0,841.0
claude_3_7_sonnet_20250219,temporal,3,1,q_398072,True,1.0,1323.0
claude_3_7_sonnet_20250219,temporal,3,1,q_223156,True,1.0,943.0
claude_3_7_sonnet_20250219,temporal,3,1,q_640403,True,1.0,1177.0
claude_3_7_sonnet_20250219,temporal,3,1,q_155484,False,0.0,1336.0
claude_3_7_sonnet_20250219,temporal,3,1,q_908915,True,1.0,1198.0
claude_3_7_sonnet_20250219,temporal,3,1,q_462307,True,1.0,1307.0
claude_3_7_sonnet_20250219,temporal,3,1,q_297677,False,0.0,1018.0
claude_3_7_sonnet_20250219,temporal,3,1,q_175464,False,0.0,1299.0
claude_3_7_sonnet_20250219,temporal,3,2,q_754803,True,1.0,771.0
claude_3_7_sonnet_20250219,temporal,3,2,q_584318,True,1.0,757.0
claude_3_7_sonnet_20250219,temporal,3,2,q_975143,True,1.0,779.0
claude_3_7_sonnet_20250219,temporal,3,2,q_951002,True,1.0,1122.0
claude_3_7_sonnet_20250219,temporal,3,2,q_791806,True,1.0,1068.0
claude_3_7_sonnet_20250219,temporal,3,2,q_246608,True,1.0,1167.0
claude_3_7_sonnet_20250219,temporal,3,2,q_880410,True,1.0,913.0
claude_3_7_sonnet_20250219,temporal,3,2,q_659379,True,1.0,1276.0
claude_3_7_sonnet_20250219,temporal,3,2,q_688099,True,1.0,938.0
claude_3_7_sonnet_20250219,temporal,3,2,q_637571,True,1.0,1399.0
claude_3_7_sonnet_20250219,temporal,3,3,q_480869,True,1.0,887.0
claude_3_7_sonnet_20250219,temporal,3,3,q_491097,True,1.0,892.0
claude_3_7_sonnet_20250219,temporal,3,3,q_303086,True,1.0,914.0
claude_3_7_sonnet_20250219,temporal,3,3,q_204372,True,1.0,989.0
claude_3_7_sonnet_20250219,temporal,3,3,q_894845,True,1.0,1263.0
claude_3_7_sonnet_20250219,temporal,3,3,q_961435,True,1.0,1187.0
claude_3_7_sonnet_20250219,temporal,3,3,q_499898,True,1.0,1040.0
claude_3_7_sonnet_20250219,temporal,3,3,q_199612,True,1.0,1502.0
claude_3_7_sonnet_20250219,temporal,3,3,q_810293,False,0.0,1159.0
claude_3_7_sonnet_20250219,temporal,3,3,q_740968,False,0.0,1487.0
claude_3_7_sonnet_20250219,temporal,1,1,q_603960,False,0.0,952.0
claude_3_7_sonnet_20250219,temporal,1,1,q_345632,True,1.0,810.0
claude_3_7_sonnet_20250219,temporal,1,1,q_958081,True,1.0,1014.0
claude_3_7_sonnet_20250219,temporal,1,1,q_277684,True,1.0,865.0
claude_3_7_sonnet_20250219,temporal,1,1,q_256351,False,0.0,985.0
claude_3_7_sonnet_20250219,temporal,1,1,q_649587,True,1.0,1131.0
claude_3_7_sonnet_20250219,temporal,1,1,q_188062,False,0.0,1101.0
claude_3_7_sonnet_20250219,temporal,1,1,q_736762,True,1.0,1056.0
claude_3_7_sonnet_20250219,temporal,1,1,q_677642,False,0.0,997.0
claude_3_7_sonnet_20250219,temporal,1,2,q_395337,True,1.0,980.0
claude_3_7_sonnet_20250219,temporal,1,2,q_431821,True,1.0,969.0
claude_3_7_sonnet_20250219,temporal,1,2,q_224139,True,1.0,905.0
claude_3_7_sonnet_20250219,temporal,1,2,q_812976,False,0.0,1171.0
claude_3_7_sonnet_20250219,temporal,1,2,q_612510,True,1.0,1003.0
claude_3_7_sonnet_20250219,temporal,1,2,q_386081,True,1.0,1021.0
claude_3_7_sonnet_20250219,temporal,1,2,q_646878,True,1.0,969.0
claude_3_7_sonnet_20250219,temporal,1,2,q_315828,True,1.0,1042.0
claude_3_7_sonnet_20250219,temporal,1,2,q_338252,False,0.0,1168.0
claude_3_7_sonnet_20250219,temporal,1,2,q_261791,True,1.0,1320.0
claude_3_7_sonnet_20250219,temporal,1,3,q_534995,True,1.0,999.0
claude_3_7_sonnet_20250219,temporal,1,3,q_482716,True,1.0,1076.0
claude_3_7_sonnet_20250219,temporal,1,3,q_382437,True,1.0,826.0
claude_3_7_sonnet_20250219,temporal,1,3,q_863402,True,1.0,965.0
claude_3_7_sonnet_20250219,temporal,1,3,q_609142,True,1.0,948.0
claude_3_7_sonnet_20250219,temporal,1,3,q_787594,True,1.0,924.0
claude_3_7_sonnet_20250219,temporal,1,3,q_594214,True,1.0,1164.0
claude_3_7_sonnet_20250219,temporal,1,3,q_367289,True,1.0,925.0
claude_3_7_sonnet_20250219,temporal,1,3,q_879712,True,1.0,855.0
claude_3_7_sonnet_20250219,temporal,4,1,q_461090,True,1.0,923.0
claude_3_7_sonnet_20250219,temporal,4,1,q_864187,True,1.0,927.0
claude_3_7_sonnet_20250219,temporal,4,1,q_732992,True,1.0,915.0
claude_3_7_sonnet_20250219,temporal,4,1,q_306979,True,1.0,955.0
claude_3_7_sonnet_20250219,temporal,4,1,q_370551,True,1.0,1205.0
claude_3_7_sonnet_20250219,temporal,4,1,q_727668,True,1.0,1307.0
claude_3_7_sonnet_20250219,temporal,4,1,q_981788,False,0.0,1238.0
claude_3_7_sonnet_20250219,temporal,4,1,q_479999,True,1.0,1523.0
claude_3_7_sonnet_20250219,temporal,4,1,q_715385,True,1.0,1333.0
claude_3_7_sonnet_20250219,temporal,4,1,q_863112,True,1.0,1347.0
claude_3_7_sonnet_20250219,temporal,4,2,q_223469,True,1.0,787.0
claude_3_7_sonnet_20250219,temporal,4,2,q_469384,True,1.0,803.0
claude_3_7_sonnet_20250219,temporal,4,2,q_660466,True,1.0,966.0
claude_3_7_sonnet_20250219,temporal,4,2,q_178323,True,1.0,1189.0
claude_3_7_sonnet_20250219,temporal,4,2,q_910471,True,1.0,1108.0
claude_3_7_sonnet_20250219,temporal,4,2,q_452271,True,1.0,1326.0
claude_3_7_sonnet_20250219,temporal,4,2,q_652945,True,1.0,1324.0
claude_3_7_sonnet_20250219,temporal,4,2,q_159790,True,1.0,1405.0
claude_3_7_sonnet_20250219,temporal,4,2,q_889583,True,1.0,1146.0
claude_3_7_sonnet_20250219,temporal,4,2,q_413629,True,1.0,1174.0
claude_3_7_sonnet_20250219,temporal,4,3,q_763519,True,1.0,742.0
claude_3_7_sonnet_20250219,temporal,4,3,q_303853,True,1.0,759.0
claude_3_7_sonnet_20250219,temporal,4,3,q_720968,True,1.0,1019.0
claude_3_7_sonnet_20250219,temporal,4,3,q_975021,True,1.0,867.0
claude_3_7_sonnet_20250219,temporal,4,3,q_136085,True,1.0,895.0
claude_3_7_sonnet_20250219,temporal,4,3,q_555992,True,1.0,1096.0
claude_3_7_sonnet_20250219,temporal,4,3,q_382114,True,1.0,1306.0
claude_3_7_sonnet_20250219,temporal,4,3,q_364638,True,1.0,1177.0
claude_3_7_sonnet_20250219,temporal,4,3,q_297453,True,1.0,1270.0
claude_3_7_sonnet_20250219,temporal,4,3,q_302794,True,1.0,1128.0
claude_3_7_sonnet_20250219,weighted,2,1,q_525126,True,1.0,1307.0
claude_3_7_sonnet_20250219,weighted,2,1,q_872439,True,1.0,1337.0
claude_3_7_sonnet_20250219,weighted,2,1,q_213872,True,1.0,1422.0
claude_3_7_sonnet_20250219,weighted,2,1,q_863464,True,1.0,1451.0
claude_3_7_sonnet_20250219,weighted,2,1,q_753276,True,1.0,1499.0
claude_3_7_sonnet_20250219,weighted,2,1,q_356749,False,0.0,1741.0
claude_3_7_sonnet_20250219,weighted,2,1,q_922981,True,1.0,1763.0
claude_3_7_sonnet_20250219,weighted,2,1,q_298733,False,0.0,1921.0
claude_3_7_sonnet_20250219,weighted,2,1,q_634355,True,1.0,2515.0
claude_3_7_sonnet_20250219,weighted,2,1,q_861611,True,1.0,2600.0
claude_3_7_sonnet_20250219,weighted,2,2,q_545467,True,1.0,1493.0
claude_3_7_sonnet_20250219,weighted,2,2,q_314972,True,1.0,1497.0
claude_3_7_sonnet_20250219,weighted,2,2,q_454334,True,1.0,1485.0
claude_3_7_sonnet_20250219,weighted,2,2,q_991319,True,1.0,1700.0
claude_3_7_sonnet_20250219,weighted,2,2,q_935784,False,0.0,1684.0
claude_3_7_sonnet_20250219,weighted,2,2,q_267504,False,0.0,1920.0
claude_3_7_sonnet_20250219,weighted,2,2,q_972070,True,1.0,1893.0
claude_3_7_sonnet_20250219,weighted,2,2,q_481529,True,1.0,2090.0
claude_3_7_sonnet_20250219,weighted,2,2,q_944239,True,1.0,2902.0
claude_3_7_sonnet_20250219,weighted,2,2,q_204158,True,1.0,2914.0
claude_3_7_sonnet_20250219,weighted,2,3,q_482251,True,1.0,1170.0
claude_3_7_sonnet_20250219,weighted,2,3,q_122575,False,1.0,1407.0
claude_3_7_sonnet_20250219,weighted,2,3,q_566988,True,1.0,1482.0
claude_3_7_sonnet_20250219,weighted,2,3,q_370470,False,0.0,1428.0
claude_3_7_sonnet_20250219,weighted,2,3,q_661709,True,1.0,1447.0
claude_3_7_sonnet_20250219,weighted,2,3,q_713462,True,1.0,1461.0
claude_3_7_sonnet_20250219,weighted,2,3,q_389834,True,1.0,1430.0
claude_3_7_sonnet_20250219,weighted,2,3,q_639526,False,0.0,1523.0
claude_3_7_sonnet_20250219,weighted,2,3,q_152619,False,0.0,1713.0
claude_3_7_sonnet_20250219,weighted,2,3,q_599298,True,1.0,2040.0
claude_3_7_sonnet_20250219,weighted,3,1,q_997774,True,1.0,3202.0
claude_3_7_sonnet_20250219,weighted,3,1,q_865549,True,1.0,3217.0
claude_3_7_sonnet_20250219,weighted,3,1,q_278076,True,1.0,3202.0
claude_3_7_sonnet_20250219,weighted,3,1,q_573613,True,1.0,3748.0
claude_3_7_sonnet_20250219,weighted,3,1,q_858350,False,0.0,3441.0
claude_3_7_sonnet_20250219,weighted,3,1,q_305456,True,1.0,3545.0
claude_3_7_sonnet_20250219,weighted,3,1,q_529992,False,0.0,3583.0
claude_3_7_sonnet_20250219,weighted,3,1,q_109581,False,0.0,4187.0
claude_3_7_sonnet_20250219,weighted,3,1,q_361679,False,0.0,3722.0
claude_3_7_sonnet_20250219,weighted,3,1,q_508273,False,0.0,5034.0
claude_3_7_sonnet_20250219,weighted,3,2,q_615025,True,1.0,2810.0
claude_3_7_sonnet_20250219,weighted,3,2,q_436836,True,1.0,2801.0
claude_3_7_sonnet_20250219,weighted,3,2,q_921827,True,1.0,2890.0
claude_3_7_sonnet_20250219,weighted,3,2,q_163034,True,1.0,2880.0
claude_3_7_sonnet_20250219,weighted,3,2,q_994296,True,1.0,3013.0
claude_3_7_sonnet_20250219,weighted,3,2,q_330900,True,1.0,3143.0
claude_3_7_sonnet_20250219,weighted,3,2,q_688191,True,1.0,3389.0
claude_3_7_sonnet_20250219,weighted,3,2,q_723334,False,0.0,3458.0
claude_3_7_sonnet_20250219,weighted,3,2,q_843520,True,1.0,5917.0
claude_3_7_sonnet_20250219,weighted,3,2,q_749733,True,1.0,6053.0
claude_3_7_sonnet_20250219,weighted,3,3,q_730666,True,1.0,3505.0
claude_3_7_sonnet_20250219,weighted,3,3,q_105589,True,1.0,3914.0
claude_3_7_sonnet_20250219,weighted,3,3,q_719781,True,1.0,3896.0
claude_3_7_sonnet_20250219,weighted,3,3,q_257518,True,1.0,3994.0
claude_3_7_sonnet_20250219,weighted,3,3,q_220189,True,1.0,3970.0
claude_3_7_sonnet_20250219,weighted,3,3,q_374718,True,1.0,4189.0
claude_3_7_sonnet_20250219,weighted,3,3,q_787516,True,1.0,4719.0
claude_3_7_sonnet_20250219,weighted,3,3,q_402899,False,0.0,4431.0
claude_3_7_sonnet_20250219,weighted,3,3,q_219727,False,0.0,5525.0
claude_3_7_sonnet_20250219,weighted,3,3,q_832605,False,0.0,6411.0
claude_3_7_sonnet_20250219,weighted,1,1,q_816058,True,1.0,1103.0
claude_3_7_sonnet_20250219,weighted,1,1,q_713576,True,1.0,1174.0
claude_3_7_sonnet_20250219,weighted,1,1,q_133167,True,1.0,1187.0
claude_3_7_sonnet_20250219,weighted,1,1,q_660959,True,1.0,1210.0
claude_3_7_sonnet_20250219,weighted,1,2,q_225277,True,1.0,776.0
claude_3_7_sonnet_20250219,weighted,1,2,q_678269,True,1.0,749.0
claude_3_7_sonnet_20250219,weighted,1,2,q_940931,True,1.0,838.0
claude_3_7_sonnet_20250219,weighted,1,2,q_706270,True,1.0,1157.0
claude_3_7_sonnet_20250219,weighted,1,2,q_154957,True,1.0,1143.0
claude_3_7_sonnet_20250219,weighted,1,2,q_464951,True,1.0,1150.0
claude_3_7_sonnet_20250219,weighted,1,2,q_249018,True,1.0,1208.0
claude_3_7_sonnet_20250219,weighted,1,3,q_688231,False,0.0,888.0
claude_3_7_sonnet_20250219,weighted,1,3,q_533661,True,1.0,1094.0
claude_3_7_sonnet_20250219,weighted,1,3,q_129000,True,1.0,1099.0
claude_3_7_sonnet_20250219,weighted,1,3,q_791935,True,1.0,1145.0
claude_3_7_sonnet_20250219,weighted,1,3,q_898257,True,1.0,1107.0
claude_3_7_sonnet_20250219,weighted,4,1,q_219923,True,1.0,5499.0
claude_3_7_sonnet_20250219,weighted,4,1,q_516057,True,1.0,5514.0
claude_3_7_sonnet_20250219,weighted,4,1,q_195008,True,1.0,5516.0
claude_3_7_sonnet_20250219,weighted,4,1,q_164260,True,1.0,5519.0
claude_3_7_sonnet_20250219,weighted,4,1,q_247307,True,1.0,5517.0
claude_3_7_sonnet_20250219,weighted,4,1,q_169355,True,1.0,5777.0
claude_3_7_sonnet_20250219,weighted,4,1,q_596680,False,0.0,5922.0
claude_3_7_sonnet_20250219,weighted,4,1,q_816349,False,0.4,6079.0
claude_3_7_sonnet_20250219,weighted,4,1,q_199206,True,1.0,6440.0
claude_3_7_sonnet_20250219,weighted,4,1,q_935250,True,1.0,7231.0
claude_3_7_sonnet_20250219,weighted,4,2,q_136155,True,1.0,8399.0
claude_3_7_sonnet_20250219,weighted,4,2,q_983936,True,1.0,8408.0
claude_3_7_sonnet_20250219,weighted,4,2,q_258796,True,1.0,8554.0
claude_3_7_sonnet_20250219,weighted,4,2,q_329987,True,1.0,8953.0
claude_3_7_sonnet_20250219,weighted,4,2,q_918124,True,1.0,8915.0
claude_3_7_sonnet_20250219,weighted,4,2,q_547481,True,1.0,8868.0
claude_3_7_sonnet_20250219,weighted,4,2,q_270515,False,0.0,8969.0
claude_3_7_sonnet_20250219,weighted,4,2,q_297507,True,1.0,9155.0
claude_3_7_sonnet_20250219,weighted,4,2,q_596270,False,0.6,9387.0
claude_3_7_sonnet_20250219,weighted,4,2,q_540959,False,0.0,12790.0
claude_3_7_sonnet_20250219,weighted,4,3,q_128033,True,1.0,5851.0
claude_3_7_sonnet_20250219,weighted,4,3,q_137161,True,1.0,5850.0
claude_3_7_sonnet_20250219,weighted,4,3,q_922727,True,1.0,5855.0
claude_3_7_sonnet_20250219,weighted,4,3,q_347471,True,1.0,5849.0
claude_3_7_sonnet_20250219,weighted,4,3,q_892733,True,1.0,5858.0
claude_3_7_sonnet_20250219,weighted,4,3,q_796298,False,0.4,6230.0
claude_3_7_sonnet_20250219,weighted,4,3,q_988888,False,0.0,6326.0
claude_3_7_sonnet_20250219,weighted,4,3,q_136965,False,0.5,6878.0
claude_3_7_sonnet_20250219,weighted,4,3,q_408296,False,0.0,7235.0
claude_3_7_sonnet_20250219,weighted,4,3,q_352595,False,0.0,8729.0
claude_3_7_sonnet_20250219,conflicting,2,1,q_886852,True,1.0,1729.0
claude_3_7_sonnet_20250219,conflicting,2,1,q_540576,True,1.0,1708.0
claude_3_7_sonnet_20250219,conflicting,2,1,q_477375,True,1.0,1720.0
claude_3_7_sonnet_20250219,conflicting,2,1,q_882346,True,1.0,1752.0
claude_3_7_sonnet_20250219,conflicting,2,1,q_155096,True,1.0,1762.0
claude_3_7_sonnet_20250219,conflicting,2,1,q_958792,True,1.0,1779.0
claude_3_7_sonnet_20250219,conflicting,2,1,q_421190,False,0.0,1849.0
claude_3_7_sonnet_20250219,conflicting,2,1,q_898079,False,0.0,1823.0
claude_3_7_sonnet_20250219,conflicting,2,1,q_889237,True,1.0,1961.0
claude_3_7_sonnet_20250219,conflicting,2,1,q_796482,True,1.0,1901.0
claude_3_7_sonnet_20250219,conflicting,2,2,q_394127,True,1.0,1637.0
claude_3_7_sonnet_20250219,conflicting,2,2,q_725868,True,1.0,1707.0
claude_3_7_sonnet_20250219,conflicting,2,2,q_834874,True,1.0,1712.0
claude_3_7_sonnet_20250219,conflicting,2,2,q_264795,True,1.0,1717.0
claude_3_7_sonnet_20250219,conflicting,2,2,q_248231,False,0.0,1735.0
claude_3_7_sonnet_20250219,conflicting,2,2,q_662192,True,1.0,1779.0
claude_3_7_sonnet_20250219,conflicting,2,2,q_439854,True,1.0,1809.0
claude_3_7_sonnet_20250219,conflicting,2,2,q_800533,False,0.0,1779.0
claude_3_7_sonnet_20250219,conflicting,2,2,q_467679,True,1.0,1876.0
claude_3_7_sonnet_20250219,conflicting,2,2,q_640334,False,0.0,1950.0
claude_3_7_sonnet_20250219,conflicting,2,3,q_887730,True,1.0,1654.0
claude_3_7_sonnet_20250219,conflicting,2,3,q_658473,True,1.0,1646.0
claude_3_7_sonnet_20250219,conflicting,2,3,q_671748,True,1.0,1684.0
claude_3_7_sonnet_20250219,conflicting,2,3,q_794697,True,1.0,1659.0
claude_3_7_sonnet_20250219,conflicting,2,3,q_664111,True,1.0,1677.0
claude_3_7_sonnet_20250219,conflicting,2,3,q_459027,True,1.0,1679.0
claude_3_7_sonnet_20250219,conflicting,2,3,q_282933,True,1.0,1710.0
claude_3_7_sonnet_20250219,conflicting,2,3,q_954064,True,1.0,1739.0
claude_3_7_sonnet_20250219,conflicting,2,3,q_271826,True,1.0,1716.0
claude_3_7_sonnet_20250219,conflicting,2,3,q_942650,True,1.0,1789.0
claude_3_7_sonnet_20250219,conflicting,3,1,q_667636,True,1.0,2300.0
claude_3_7_sonnet_20250219,conflicting,3,1,q_279628,True,1.0,2513.0
claude_3_7_sonnet_20250219,conflicting,3,1,q_846391,True,1.0,2544.0
claude_3_7_sonnet_20250219,conflicting,3,1,q_839143,True,1.0,2527.0
claude_3_7_sonnet_20250219,conflicting,3,1,q_277988,True,1.0,2817.0
claude_3_7_sonnet_20250219,conflicting,3,1,q_157869,True,1.0,2891.0
claude_3_7_sonnet_20250219,conflicting,3,1,q_354017,False,0.0,2909.0
claude_3_7_sonnet_20250219,conflicting,3,1,q_445554,True,1.0,2995.0
claude_3_7_sonnet_20250219,conflicting,3,1,q_532864,True,1.0,3023.0
claude_3_7_sonnet_20250219,conflicting,3,1,q_916867,True,1.0,3068.0
claude_3_7_sonnet_20250219,conflicting,3,2,q_667304,False,0.0,2774.0
claude_3_7_sonnet_20250219,conflicting,3,2,q_164280,False,0.0,2765.0
claude_3_7_sonnet_20250219,conflicting,3,2,q_946374,True,1.0,2816.0
claude_3_7_sonnet_20250219,conflicting,3,2,q_118146,True,1.0,2738.0
claude_3_7_sonnet_20250219,conflicting,3,2,q_991823,True,1.0,2841.0
claude_3_7_sonnet_20250219,conflicting,3,2,q_660859,True,1.0,2816.0
claude_3_7_sonnet_20250219,conflicting,3,2,q_994981,True,1.0,2835.0
claude_3_7_sonnet_20250219,conflicting,3,2,q_653902,True,1.0,2806.0
claude_3_7_sonnet_20250219,conflicting,3,2,q_276255,True,1.0,2844.0
claude_3_7_sonnet_20250219,conflicting,3,2,q_965853,True,1.0,3013.0
claude_3_7_sonnet_20250219,conflicting,3,3,q_201497,True,1.0,2375.0
claude_3_7_sonnet_20250219,conflicting,3,3,q_410320,True,1.0,2390.0
claude_3_7_sonnet_20250219,conflicting,3,3,q_272455,True,1.0,2588.0
claude_3_7_sonnet_20250219,conflicting,3,3,q_229794,True,1.0,2589.0
claude_3_7_sonnet_20250219,conflicting,3,3,q_153735,True,1.0,2709.0
claude_3_7_sonnet_20250219,conflicting,3,3,q_294507,True,1.0,2784.0
claude_3_7_sonnet_20250219,conflicting,3,3,q_727217,True,1.0,2987.0
claude_3_7_sonnet_20250219,conflicting,3,3,q_149945,True,1.0,3005.0
claude_3_7_sonnet_20250219,conflicting,3,3,q_416863,False,0.0,3266.0
claude_3_7_sonnet_20250219,conflicting,3,3,q_532702,True,1.0,3478.0
claude_3_7_sonnet_20250219,conflicting,1,1,q_665549,True,1.0,1365.0
claude_3_7_sonnet_20250219,conflicting,1,1,q_223415,True,1.0,1396.0
